,PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
20,DF2,CONDENA ATAQUE 1,DESTAQUE,x,2022,Feb,25,Fri,17,49,11
21,DF2,CONDENA ATAQUE 2,DESTAQUE,x,2022,Feb,25,Fri,17,54,4
22,DF2,CONDENA ATAQUE 3,DESTAQUE,x,2022,Feb,25,Fri,18,10,15
23,DF2,COVID,ARTE,KLB,2022,Feb,25,Fri,17,53,51
24,DF2,COVID,ARTE,KLB,2022,Feb,25,Fri,18,18,8
25,DF2,COVID,ARTE,KLB,2022,Feb,25,Fri,18,24,40
26,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,25,Fri,16,7,11
27,DF2,INDENIZA SEQUELA,DESTAQUE,KLB,2022,Feb,25,Fri,16,9,3
28,DF2,INDENIZA SEQUELA,DESTAQUE,KLB,2022,Feb,25,Fri,16,16,28
29,DF2,PM AMEACA TRANSITO,DESTAQUE,KLB,2022,Feb,25,Fri,17,29,2
30,DF2,PM AMEACA TRANSITO,DESTAQUE,KLB,2022,Feb,25,Fri,17,35,6
31,DF2,PM AMEACA TRANSITO,DESTAQUE,KLB,2022,Feb,25,Fri,17,56,4
32,GE,BANDEIRINHA,DESTAQUE,x,2022,Feb,25,Fri,10,52,45
33,GE,CURIOSIDADES ESTADUAIS redes sociais,DESTAQUE,KMB,2022,Feb,25,Fri,10,33,19
34,GE,CURIOSIDADES ESTADUAIS,MAPA,AMB,2022,Feb,25,Fri,10,40,41
35,GE,CURIOSIDADES ESTADUAIS,MAPA,AMB,2022,Feb,25,Fri,10,39,36
36,GE,LANCES MAIS CURIOSOS,ARTE,IRB,2022,Feb,25,Fri,10,40,30
37,GNEWS,DESTAQUE,DESTAQUE,PHB,2022,Feb,25,Fri,17,53,54
38,GNEWS,FOTO,FOTO,PHB,2022,Feb,25,Fri,18,27,7
39,GNEWS,GILMAR MENDES,DESTAQUE,KMB,2022,Feb,25,Fri,9,43,40
40,GNEWS,NOMEACAO,x,x,2022,Feb,25,Fri,18,51,48
41,GNEWS,NOMEIA,FOTO,x,2022,Feb,25,Fri,18,55,53
42,GNEWS,TREM,PASSEIO,WMB,2022,Feb,25,Fri,21,6,32
43,x,SANTA MARIA PARALAX 01,FOTO,IRB,2022,Feb,25,Fri,11,20,24
44,x,SANTA MARIA PARALAX 02,FOTO,IRB,2022,Feb,25,Fri,11,18,47
45,x,SANTA MARIA PARALAX 04,FOTO,IRB,2022,Feb,25,Fri,9,39,5
46,x,SANTA MARIA PARALAX 04,FOTO,IRB,2022,Feb,25,Fri,11,17,5
47,x,SANTA MARIA PARALAX 05,FOTO,IRB,2022,Feb,25,Fri,9,34,44
48,x,SANTA MARIA PARALAX 06,FOTO,IRB,2022,Feb,25,Fri,9,32,46
49,x,SANTA MARIA PARALAX 07,FOTO,IRB,2022,Feb,25,Fri,9,31,12
50,x,SANTA MARIA PARALAX 08,FOTO,IRB,2022,Feb,25,Fri,9,29,45
51,JG,TREM PARA BRASILEIROS arte trajeto,ARTE,GVB,2022,Feb,25,Fri,23,6,49
52,JG,TREM PARA BRASILEIROS arte trajeto,ARTE,GVB,2022,Feb,25,Fri,23,30,34
53,JH,AMAZONIA ARTE 01,ARTE,GVB,2022,Feb,25,Fri,12,3,58
54,JH,AMAZONIA ARTE 01,ARTE,GVB,2022,Feb,25,Fri,12,46,5
55,JH,AMAZONIA ARTE 02,ARTE,GVB,2022,Feb,25,Fri,12,43,4
56,JH,AMAZONIA ARTE 02,ARTE,GVB,2022,Feb,25,Fri,12,52,4
57,JH,AMAZONIA ARTE 02,ARTE,GVB,2022,Feb,25,Fri,13,13,4
58,JH,SAIDA BRASILEIROS 02,DESTAQUE,IRB,2022,Feb,25,Fri,11,53,43
59,JH,SAIDA BRASILEIROS,DESTAQUE,KMB,2022,Feb,25,Fri,11,37,10
60,JH,SUCATEAMENTO AMBIENTAL 4,MAPA,KMB,2022,Feb,25,Fri,8,21,44
61,JN,FOTO,FOTO,PHB,2022,Feb,25,Fri,18,23,28
62,JN,FOTO,FOTO,PHB,2022,Feb,25,Fri,18,50,18
63,JN,REDUZ IPI NOTA CNI,DESTAQUE,x,2022,Feb,25,Fri,20,17,44
64,JN,REDUZ IPI NOTA COMSEFAZ,DESTAQUE,x,2022,Feb,25,Fri,20,32,22
65,JN,TREM PARA BRASILEIROS arte mapa,MAPA,GVB,2022,Feb,25,Fri,20,9,16
66,JN,TREM PARA BRASILEIROS arte trajeto,ARTE,GVB,2022,Feb,25,Fri,20,12,43
67,JN,TREM,ARTE,WMB,2022,Feb,25,Fri,19,20,40
68,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,19,44,19
69,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,19,56,45
70,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,20,12,4
71,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,20,15,46
72,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,20,20,25
73,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,20,33,31
74,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,20,7,35
75,JN,TREM,DESTAQUE,WMB,2022,Feb,25,Fri,20,14,54
0,DF1,VACINACAO NO CARNAVAL,ARTE,KMB,2022,Feb,26,Sat,9,52,33
1,DF1,VACINACAO NO CARNAVAL,ARTE,KMB,2022,Feb,26,Sat,9,53,37
2,DF2,MEGA,ARTE,x,2022,Feb,26,Sat,18,31,23
3,DF2,VACINACAO NO CARNAVAL,ARTE,x,2022,Feb,26,Sat,16,47,44
4,GNEWS,TWITTER BOLSONARO 1,x,x,2022,Feb,26,Sat,17,37,48
5,GNEWS,TWITTER BOLSONARO 2,x,x,2022,Feb,26,Sat,17,36,56
6,JN,POSICAO,DESTAQUE,x,2022,Feb,26,Sat,16,21,6
7,JN,POSICAO,x,x,2022,Feb,26,Sat,17,51,46
8,JN,POSICAO,x,x,2022,Feb,26,Sat,17,57,49
0,BDBR,BRASIL UCRANICA,MAPA,GVB,2022,Feb,27,Sun,23,15,59
1,BDDF,APREENSAO COCAINA,ARTE,GVB,2022,Feb,27,Sun,21,35,54
2,BDDF,APREENSAO ECSTASY,ARTE,GVB,2022,Feb,27,Sun,21,11,48
3,BDDF,ENCONTRA DOGUINHOS,ARTE,GVB,2022,Feb,27,Sun,17,37,20
4,BDDF,HORARIO VACINA,ARTE,GVB,2022,Feb,27,Sun,16,41,49
5,BDDF,INFORMALIDADE,ARTE,GVB,2022,Feb,27,Sun,18,58,8
6,BDDF,MOTORISTAS EMBRIAGADOS,ARTE,GVB,2022,Feb,27,Sun,18,23,27
7,BDDF,ONDE NAO TEM,MAPA,GVB,2022,Feb,27,Sun,17,59,44
8,BDDF,OUTRAS DROGAS,ARTE,GVB,2022,Feb,27,Sun,21,36,33
